_id,date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
29513,2026-05-01T00:00:00,2,1009953,SS0401,144.0,39.5,39.853935,94.673615,106.48403,176.5,161.52083,99.210915,89.40618,108.99538,final
29514,2026-05-11T00:00:00,2,1009953,SS0401,144.0,37.53472,38.63264,119.208336,114.17199,212.20139,198.92245,97.48372,104.22611,106.51176,final
29515,2026-05-21T00:00:00,2,1009953,SS0401,144.0,21.069445,41.388657,98.104164,119.87523,230.93056,238.1926,56.197887,82.56575,97.01387,final
29516,2026-06-01T00:00:00,2,1009953,SS0401,144.0,31.07639,40.09815,89.68056,120.119446,255.51387,271.6912,79.99528,75.672134,94.15328,final
29517,2026-06-11T00:00:00,2,1009953,SS0401,144.0,13.805555,39.641205,65.95139,121.128006,253.91666,302.4544,42.126003,56.25348,84.21303,final
29518,2026-06-21T00:00:00,2,1009953,SS0401,144.0,25.708334,42.133335,70.59028,121.87269,247.68056,332.01828,65.15205,59.579628,74.97533,final
29519,2026-07-01T00:00:00,2,1009953,SS0401,144.0,31.444445,39.015045,70.958336,120.78959,255.3125,347.39307,82.799965,60.385235,73.86993,prelim
29520,2026-07-11T00:00:00,2,1009953,SS0401,144.0,24.48611,42.83773,81.638885,123.986115,266.7986,359.2861,61.63777,67.16916,74.611305,prelim
31141,2026-01-01T00:00:00,2,1009954,SS0302,440.0,0.0,0.0,0.0,0.0,52.524998,62.85735,100.0,100.0,84.77343,final
31142,2026-01-11T00:00:00,2,1009954,SS0302,440.0,0.0,0.000530303,0.0,0.000530303,28.213636,34.257275,99.989395,99.989395,84.60506,final
31143,2026-01-21T00:00:00,2,1009954,SS0302,440.0,0.0,0.0062121213,0.0,0.0067424243,12.734091,11.405076,99.87591,99.865326,108.10125,final
31144,2026-02-01T00:00:00,2,1009954,SS0302,440.0,0.0,0.0,0.0,0.0067424243,2.8613636,3.7410607,100.0,99.865326,89.93604,final
31145,2026-02-11T00:00:00,2,1009954,SS0302,440.0,0.0,0.0,0.0,0.0062121213,1.6886363,1.7059091,100.0,99.87591,99.742424,final
31146,2026-02-21T00:00:00,2,1009954,SS0302,440.0,0.7409091,0.6235606,0.7409091,0.6235606,1.5295455,1.3758334,102.08673,102.08673,102.41085,final
31147,2026-03-01T00:00:00,2,1009954,SS0302,440.0,1.8136364,1.9514394,2.5545454,2.575,2.5545454,2.5817425,98.01763,99.72997,99.64129,final
31148,2026-03-11T00:00:00,2,1009954,SS0302,440.0,6.4590907,2.6812878,9.013636,5.256288,9.013636,5.2630305,149.1819,136.63457,136.5448,final
31149,2026-03-21T00:00:00,2,1009954,SS0302,440.0,9.002273,3.9323485,17.275,8.565076,18.015907,9.195378,156.75914,164.20844,162.13663,final
31150,2026-04-01T00:00:00,2,1009954,SS0302,440.0,16.463636,8.476666,31.925,15.090303,34.479546,17.672045,159.26517,183.79514,174.13315,final
31151,2026-04-11T00:00:00,2,1009954,SS0302,440.0,14.170455,10.545455,39.636364,22.95447,48.65,28.21697,123.31872,159.67523,161.51382,final
31152,2026-04-21T00:00:00,2,1009954,SS0302,440.0,17.518183,16.942652,48.152275,35.96477,66.16818,45.153408,102.622894,129.75117,141.90099,final
31153,2026-05-01T00:00:00,2,1009954,SS0302,440.0,20.379545,29.443333,52.068184,56.93144,86.54773,74.59674,73.68493,92.147354,115.01442,final
31154,2026-05-11T00:00:00,2,1009954,SS0302,440.0,51.75,30.247122,89.64773,76.6331,138.29773,104.843864,161.00604,115.942825,130.45584,final
31155,2026-05-21T00:00:00,2,1009954,SS0302,440.0,29.852272,38.21788,101.98182,97.90833,167.40909,142.43819,80.64317,103.95837,116.936516,final
31156,2026-06-01T00:00:00,2,1009954,SS0302,440.0,37.811363,43.28682,119.413635,111.751816,203.40683,183.77356,88.66055,106.562485,110.40044,final
31157,2026-06-11T00:00:00,2,1009954,SS0302,440.0,20.229546,43.20053,87.89318,124.70523,217.17728,224.2928,52.34288,71.61869,96.89675,final
31158,2026-06-21T00:00:00,2,1009954,SS0302,440.0,39.456818,43.170834,97.49773,129.65817,247.63184,263.53128,92.28991,76.116974,94.07911,final
31159,2026-07-01T00:00:00,2,1009954,SS0302,440.0,58.99091,51.649773,118.67728,138.02113,290.1591,306.7044,112.95882,86.47482,94.691986,prelim
31160,2026-07-11T00:00:00,2,1009954,SS0302,440.0,44.34318,51.576817,142.79091,146.39743,320.33182,347.73575,87.214485,97.61784,92.231026,prelim
32781,2026-01-01T00:00:00,2,1009955,SS0701,386.0,0.005181347,0.005181347,0.07253886,0.053626943,72.404144,64.146545,100.0,100.37422,111.94217,final
32782,2026-01-11T00:00:00,2,1009955,SS0701,386.0,0.005181347,0.005181347,0.03626943,0.031088082,19.639898,32.276684,100.0,100.103,66.10002,final
32783,2026-01-21T00:00:00,2,1009955,SS0701,386.0,0.015544041,0.015716752,0.025906734,0.026079446,10.81347,5.2250433,99.99656,99.99655,154.65431,final
32784,2026-02-01T00:00:00,2,1009955,SS0701,386.0,0.06994819,0.07236615,0.09067358,0.09326425,0.74093276,0.69024175,99.95233,99.949135,100.89084,final
32785,2026-02-11T00:00:00,2,1009955,SS0701,386.0,0.09067357,0.09067357,0.1761658,0.17875648,0.5958549,0.5236615,100.0,99.94997,101.30698,final
32786,2026-02-21T00:00:00,2,1009955,SS0701,386.0,0.12176166,0.15025906,0.2823834,0.3132988,0.65544045,0.6216753,99.446686,99.41815,100.600624,final
32787,2026-03-01T00:00:00,2,1009955,SS0701,386.0,1.015544,0.95932645,1.2279793,1.2002591,1.3911917,1.3471503,100.94335,100.44708,100.69387,final
32788,2026-03-11T00:00:00,2,1009955,SS0701,386.0,2.380829,1.294646,3.5181348,2.4042315,3.73057,2.6140761,117.25565,115.04415,114.66355,final
32789,2026-03-21T00:00:00,2,1009955,SS0701,386.0,4.816062,1.9783247,8.212435,4.232297,8.520725,4.5716753,140.66502,143.11102,141.25766,final
32790,2026-04-01T00:00:00,2,1009955,SS0701,386.0,13.137305,4.4472365,20.334196,7.720207,21.65285,9.013731,191.98529,199.16496,190.19096,final
32791,2026-04-11T00:00:00,2,1009955,SS0701,386.0,14.246114,6.4389462,32.199482,12.864508,35.89378,15.447495,168.25075,208.23122,199.99408,final
32792,2026-04-21T00:00:00,2,1009955,SS0701,386.0,4.150259,11.692832,31.533678,22.579016,40.028496,27.12461,54.815495,132.4691,140.16823,final
32793,2026-05-01T00:00:00,2,1009955,SS0701,386.0,26.821243,26.906822,45.217617,45.0386,66.77979,53.95907,99.73179,100.35776,121.745125,final
32794,2026-05-11T00:00:00,2,1009955,SS0701,386.0,52.318653,25.124525,83.29015,63.72418,119.00777,78.99292,190.27238,128.47029,147.64075,final
32795,2026-05-21T00:00:00,2,1009955,SS0701,386.0,15.453368,33.176685,94.59326,85.20803,134.33937,112.01935,53.57555,110.40399,119.073784,final
32796,2026-06-01T00:00:00,2,1009955,SS0701,386.0,38.795338,36.3734,106.56735,94.674614,172.11917,147.43343,105.85384,111.931564,116.19444,final
32797,2026-06-11T00:00:00,2,1009955,SS0701,386.0,27.19171,33.246372,81.440414,102.79646,196.93005,179.38515,84.16932,80.188545,109.51536,final
32798,2026-06-21T00:00:00,2,1009955,SS0701,386.0,23.707254,38.345078,89.6943,107.96485,215.82124,215.7519,66.22956,83.82634,100.03141,final
32799,2026-07-01T00:00:00,2,1009955,SS0701,386.0,31.948187,50.113213,82.84715,121.704666,234.63213,261.41788,67.04053,69.332214,89.94597,prelim
32800,2026-07-11T00:00:00,2,1009955,SS0701,386.0,44.891193,52.138428,100.54663,140.59671,265.27722,307.11737,87.31636,72.492455,86.594734,prelim
34421,2026-01-01T00:00:00,2,1009956,SS0303,464.0,0.61206895,0.7099856,2.8254309,2.3293104,94.913795,119.419395,98.28517,106.76899,80.30403,final
34422,2026-01-11T00:00:00,2,1009956,SS0303,464.0,0.5064655,0.56170976,2.424569,1.95,75.66595,84.776794,99.0067,106.82833,89.85167,final
34423,2026-01-21T00:00:00,2,1009956,SS0303,464.0,0.69827586,0.96479887,1.8168104,2.2364943,37.351288,50.289658,95.53174,94.200455,76.59893,final
34424,2026-02-01T00:00:00,2,1009956,SS0303,464.0,1.3793104,1.2950431,2.5840516,2.8215518,23.471983,30.769253,101.33864,96.96352,79.59904,final
34425,2026-02-11T00:00:00,2,1009956,SS0303,464.0,2.1163793,1.8302443,4.1939654,4.0900865,18.368534,19.60201,104.18924,101.14279,94.986275,final
34426,2026-02-21T00:00:00,2,1009956,SS0303,464.0,2.4439654,2.2351294,5.9396553,5.360417,13.193966,12.330963,102.88641,105.59088,104.97954,final
34427,2026-03-01T00:00:00,2,1009956,SS0303,464.0,5.769397,5.961997,10.3297415,10.02737,15.739224,15.178233,98.24302,102.01213,102.780174,final
34428,2026-03-11T00:00:00,2,1009956,SS0303,464.0,15.084052,7.1198277,23.297413,15.316955,29.915949,21.35704,165.71237,139.2798,132.47295,final
34429,2026-03-21T00:00:00,2,1009956,SS0303,464.0,34.780174,11.914727,55.63362,24.996552,63.390087,32.593464,235.18071,202.1353,181.92017,final
34430,2026-04-01T00:00:00,2,1009956,SS0303,464.0,34.45043,21.653305,84.31466,40.68786,97.228455,53.53678,148.01328,195.48882,174.6397,final
34431,2026-04-11T00:00:00,2,1009956,SS0303,464.0,14.293103,28.43951,83.52371,62.00754,111.01509,81.41458,57.695526,132.11008,134.25407,final
34432,2026-04-21T00:00:00,2,1009956,SS0303,464.0,41.573277,33.314438,90.31681,83.40726,151.89009,113.76422,121.55542,107.8156,132.10216,final
34433,2026-05-01T00:00:00,2,1009956,SS0303,464.0,51.185345,37.790157,107.05173,99.54411,201.69614,150.25934,131.30437,107.18129,133.1296,final
34434,2026-05-11T00:00:00,2,1009956,SS0303,464.0,45.256466,36.70589,138.01509,107.810486,244.83621,185.13498,120.502075,126.77464,131.3994,final
34435,2026-05-21T00:00:00,2,1009956,SS0303,464.0,19.3125,39.280533,115.75431,113.77658,261.70477,222.18039,54.905617,101.66508,117.3978,final
34436,2026-06-01T00:00:00,2,1009956,SS0303,464.0,37.8125,38.49303,102.38147,114.479454,293.74786,254.71143,98.43531,89.87442,115.03069,final
34437,2026-06-11T00:00:00,2,1009956,SS0303,464.0,14.6875,37.587933,71.8125,115.361496,293.35132,285.17953,46.227882,63.81817,102.81612,final
34438,2026-06-21T00:00:00,2,1009956,SS0303,464.0,20.55819,38.72658,73.05819,114.80754,279.1293,311.99136,58.45001,65.152985,89.63314,final
34439,2026-07-01T00:00:00,2,1009956,SS0303,464.0,28.176723,43.568176,63.422413,119.88269,272.85562,333.90625,68.30959,54.789345,81.98598,prelim
34440,2026-07-11T00:00:00,2,1009956,SS0303,464.0,30.165949,46.42385,78.90086,128.71861,288.72845,351.8906,68.38451,62.744343,82.3021,prelim
36061,2026-01-01T00:00:00,2,1009957,SS0201,189.0,1.1587301,2.6843033,35.555553,15.099471,212.6455,132.13828,80.14689,201.77422,158.70514,final
36062,2026-01-11T00:00:00,2,1009957,SS0201,189.0,0.91534394,1.9714285,21.714285,10.91023,182.08995,106.02575,84.85125,167.90634,168.5104,final
36063,2026-01-21T00:00:00,2,1009957,SS0201,189.0,1.5396825,3.2261024,3.6137567,7.881834,71.66138,76.72293,79.49915,66.86746,93.80644,final
36064,2026-02-01T00:00:00,2,1009957,SS0201,189.0,9.576719,3.5555556,12.031746,8.753086,67.650795,58.666492,170.37724,123.83945,114.1115,final
36065,2026-02-11T00:00:00,2,1009957,SS0201,189.0,20.62963,4.679718,31.74603,11.461375,77.57672,49.125748,264.7766,223.22575,152.56459,final
36066,2026-02-21T00:00:00,2,1009957,SS0201,189.0,21.613756,5.288183,51.820107,13.523457,97.26984,41.768784,258.68274,306.74677,218.67116,final
36067,2026-03-01T00:00:00,2,1009957,SS0201,189.0,24.296297,12.868607,66.53968,22.836508,114.12698,46.689064,163.95401,256.99948,230.46844,final
36068,2026-03-11T00:00:00,2,1009957,SS0201,189.0,44.814816,15.662257,90.72487,33.819046,144.18518,56.19065,241.09087,246.59253,243.80388,final
36069,2026-03-21T00:00:00,2,1009957,SS0201,189.0,85.71429,25.441446,154.82541,53.97231,210.25925,75.3776,297.99597,271.01773,267.81,final
36070,2026-04-01T00:00:00,2,1009957,SS0201,189.0,18.544973,26.74568,149.07407,67.84938,227.6455,99.43898,74.16749,211.49673,222.75734,final
36071,2026-04-11T00:00:00,2,1009957,SS0201,189.0,4.259259,29.813404,108.518524,82.00053,230.98941,127.28095,26.596823,130.48027,178.40016,final
36072,2026-04-21T00:00:00,2,1009957,SS0201,189.0,55.62963,33.58889,78.43387,90.14797,285.07938,157.64374,157.1168,87.68854,178.35263,final
36073,2026-05-01T00:00:00,2,1009957,SS0201,189.0,70.809525,43.44074,130.69841,106.84303,346.3122,197.52893,156.49951,121.32933,173.46272,final
36074,2026-05-11T00:00:00,2,1009957,SS0201,189.0,75.243385,37.330334,201.68254,114.35996,400.92593,230.17953,189.56474,173.15901,172.60257,final
36075,2026-05-21T00:00:00,2,1009957,SS0201,189.0,18.402117,35.236862,164.45503,116.007935,397.7143,260.1282,58.16089,140.0363,151.89418,final
36076,2026-06-01T00:00:00,2,1009957,SS0201,189.0,10.899471,37.080776,104.54497,109.64797,384.31744,284.3404,37.78322,95.54898,134.55344,final
36077,2026-06-11T00:00:00,2,1009957,SS0201,189.0,8.259259,35.08748,37.56085,107.40511,347.76193,303.7656,33.075813,37.8638,114.24911,final
36078,2026-06-21T00:00:00,2,1009957,SS0201,189.0,20.444445,32.04127,39.603172,104.209526,282.4921,310.36542,68.69215,40.84183,91.161575,final
36079,2026-07-01T00:00:00,2,1009957,SS0201,189.0,20.428572,42.913403,49.13228,110.04215,284.37567,326.53314,53.07194,47.0543,87.28409,prelim
36080,2026-07-11T00:00:00,2,1009957,SS0201,189.0,20.74074,41.976543,61.613754,116.93121,300.85715,338.6963,54.794876,54.63224,88.990524,prelim
37701,2026-01-01T00:00:00,2,1009958,SS0304,148.0,0.0,0.0,0.0,0.0,51.006756,62.86374,100.0,100.0,82.52825,final
37702,2026-01-11T00:00:00,2,1009958,SS0304,148.0,0.0,0.0,0.0,0.0,23.97973,32.5482,100.0,100.0,77.180084,final
37703,2026-01-21T00:00:00,2,1009958,SS0304,148.0,0.0,0.0,0.0,0.0,8.7364855,9.033784,100.0,100.0,97.881546,final
37704,2026-02-01T00:00:00,2,1009958,SS0304,148.0,0.0,0.0,0.0,0.0,1.277027,1.6373874,100.0,100.0,94.570755,final
37705,2026-02-11T00:00:00,2,1009958,SS0304,148.0,0.0,0.0,0.0,0.0,0.6013514,0.6175676,100.0,100.0,99.71133,final
37706,2026-02-21T00:00:00,2,1009958,SS0304,148.0,0.0,0.0018018017,0.0,0.0018018017,0.41216215,0.33941442,99.963974,99.963974,101.362465,final
37707,2026-03-01T00:00:00,2,1009958,SS0304,148.0,0.972973,0.88716215,0.972973,0.88896394,0.972973,0.88896394,101.45758,101.42655,101.42655,final
37708,2026-03-11T00:00:00,2,1009958,SS0304,148.0,3.1013513,1.266892,4.074324,2.155856,4.074324,2.155856,129.27222,126.80975,126.80975,final
37709,2026-03-21T00:00:00,2,1009958,SS0304,148.0,7.135135,2.2522523,11.209459,4.4063063,11.209459,4.408108,167.3292,172.32544,172.29245,final
37710,2026-04-01T00:00:00,2,1009958,SS0304,148.0,15.871622,5.8272524,26.108109,9.346396,27.081081,10.23536,192.76933,216.8357,210.56989,final
37711,2026-04-11T00:00:00,2,1009958,SS0304,148.0,10.094595,8.546171,33.101353,16.625675,37.175674,18.781532,111.43072,176.18573,177.34633,final
37712,2026-04-21T00:00:00,2,1009958,SS0304,148.0,11.222973,15.334234,37.18919,29.707657,48.398647,34.115765,79.78158,121.555855,136.51439,final
37713,2026-05-01T00:00:00,2,1009958,SS0304,148.0,24.10135,27.440765,45.41892,51.32117,72.5,61.556534,89.706116,89.52036,116.44236,final
37714,2026-05-11T00:00:00,2,1009958,SS0304,148.0,51.695946,27.165316,87.02027,69.940315,124.195946,88.72185,176.26424,122.79141,137.85042,final
37715,2026-05-21T00:00:00,2,1009958,SS0304,148.0,22.85135,38.475677,98.64864,93.08176,147.0473,127.19572,64.06191,105.67576,115.016815,final
37716,2026-06-01T00:00:00,2,1009958,SS0304,148.0,59.95946,44.25743,134.50676,109.89842,206.03378,170.566,131.87749,121.41747,120.201965,final
37717,2026-06-11T00:00:00,2,1009958,SS0304,148.0,19.513514,41.009686,102.324326,123.74279,222.44595,210.30878,53.27903,83.36336,105.6371,final
37718,2026-06-21T00:00:00,2,1009958,SS0304,148.0,31.628378,44.740314,111.10136,130.00743,246.9392,252.79684,73.63922,85.99627,97.727806,final
37719,2026-07-01T00:00:00,2,1009958,SS0304,148.0,48.01351,52.828377,99.1554,138.57837,279.0811,299.79797,91.67387,72.54254,93.20307,prelim
37720,2026-07-11T00:00:00,2,1009958,SS0304,148.0,55.074326,56.012386,134.71622,153.58109,324.0608,347.2642,98.46251,88.10396,93.41307,prelim
39341,2026-01-01T00:00:00,2,1009959,SS0402,159.0,0.13836478,0.13983229,0.13836478,0.13983229,53.53459,75.6522,99.97144,99.97144,72.57656,final
39342,2026-01-11T00:00:00,2,1009959,SS0402,159.0,0.20125785,0.18867925,0.33962262,0.32851154,27.528301,42.99455,100.242424,100.20852,67.774994,final
39343,2026-01-21T00:00:00,2,1009959,SS0402,159.0,0.25786164,0.3293501,0.59748423,0.65786165,9.6603775,14.361845,98.65859,98.93285,75.71787,final
39344,2026-02-01T00:00:00,2,1009959,SS0402,159.0,0.0754717,0.071698114,0.5345912,0.58972746,3.5408807,5.6109014,100.07441,99.01361,80.49157,final
39345,2026-02-11T00:00:00,2,1009959,SS0402,159.0,0.2893082,0.31132075,0.62264156,0.71236897,2.9308176,3.248218,99.58555,98.429245,96.151886,final
39346,2026-02-21T00:00:00,2,1009959,SS0402,159.0,1.2012578,1.2580713,1.5660377,1.6410902,3.0880501,3.1972747,99.092155,98.86987,98.66754,final
39347,2026-03-01T00:00:00,2,1009959,SS0402,159.0,2.5345912,3.651153,4.025157,5.2205453,4.6981134,5.9501047,87.09348,88.30407,88.5664,final
39348,2026-03-11T00:00:00,2,1009959,SS0402,159.0,9.232704,5.060168,12.968554,9.969392,13.930818,11.010273,141.47581,120.03529,118.24169,final
39349,2026-03-21T00:00:00,2,1009959,SS0402,159.0,31.761005,10.330817,43.5283,19.04214,45.691822,21.341091,239.78503,201.84686,192.4439,final
39350,2026-04-01T00:00:00,2,1009959,SS0402,159.0,26.245283,18.466248,67.23899,33.85723,71.798744,39.667503,133.14989,185.90875,171.93427,final
39351,2026-04-11T00:00:00,2,1009959,SS0402,159.0,11.3396225,26.12306,69.34591,54.920128,82.9371,65.60189,52.50005,124.07502,124.55347,final
39352,2026-04-21T00:00:00,2,1009959,SS0402,159.0,25.811321,27.208385,63.39623,71.79769,108.49057,92.48092,95.66242,89.06026,116.42337,final
39353,2026-05-01T00:00:00,2,1009959,SS0402,159.0,18.408806,37.890358,55.55975,91.2218,126.823906,130.29958,54.57825,62.93766,97.43114,final
39354,2026-05-11T00:00:00,2,1009959,SS0402,159.0,42.597485,35.625156,86.81761,100.7239,169.13208,165.61342,117.16258,86.8466,102.062355,final
39355,2026-05-21T00:00:00,2,1009959,SS0402,159.0,18.27673,41.96981,79.28302,115.48532,186.20755,206.32516,49.55679,69.952934,90.480255,final
39356,2026-06-01T00:00:00,2,1009959,SS0402,159.0,34.55346,50.937946,95.42767,128.53291,218.22641,253.61195,70.70953,75.20818,86.31713,final
39357,2026-06-11T00:00:00,2,1009959,SS0402,159.0,29.138365,56.327255,81.96855,149.23502,238.13208,304.87903,55.665897,56.387035,78.46033,final
39358,2026-06-21T00:00:00,2,1009959,SS0402,159.0,73.56604,50.690987,137.25787,157.95618,279.93713,345.2392,141.07497,87.29824,81.35501,final
39359,2026-07-01T00:00:00,2,1009959,SS0402,159.0,68.69811,58.771698,171.40253,165.78993,322.38995,385.54465,115.56555,103.286255,83.82907,prelim
39360,2026-07-11T00:00:00,2,1009959,SS0402,159.0,37.930817,56.827045,180.19498,166.28973,348.98114,416.24863,69.43696,108.117966,84.0314,prelim
40981,2026-01-01T00:00:00,2,1009960,SS0305,222.0,0.009009009,0.022972973,0.009009009,0.024324324,58.968468,68.817566,99.72199,99.69517,86.65751,final
40982,2026-01-11T00:00:00,2,1009960,SS0305,222.0,0.013513514,0.03108108,0.022522524,0.054054055,34.698196,42.7991,99.65082,99.37611,83.052185,final
40983,2026-01-21T00:00:00,2,1009960,SS0305,222.0,0.022522522,0.08708709,0.045045048,0.14114115,14.184686,18.985886,98.73081,98.13084,79.98322,final
40984,2026-02-01T00:00:00,2,1009960,SS0305,222.0,0.0,0.0009009009,0.036036037,0.11906907,7.2837834,8.082282,99.98199,98.37797,93.89633,final
40985,2026-02-11T00:00:00,2,1009960,SS0305,222.0,0.2027027,0.0509009,0.22522523,0.13888888,5.396396,3.9021022,103.00543,101.68006,116.78586,final
40986,2026-02-21T00:00:00,2,1009960,SS0305,222.0,1.4864864,1.2237238,1.6891892,1.2755256,3.3423424,2.4825826,104.221954,106.59169,111.49014,final
40987,2026-03-01T00:00:00,2,1009960,SS0305,222.0,2.2342343,2.9441442,3.9234235,4.2187686,3.9684687,4.362162,91.06373,96.796265,95.79485,final
40988,2026-03-11T00:00:00,2,1009960,SS0305,222.0,8.162162,3.8411412,11.882883,8.009009,12.1306305,8.201952,148.87402,129.7784,129.75832,final
40989,2026-03-21T00:00:00,2,1009960,SS0305,222.0,16.252253,7.498198,26.64865,14.2834835,28.382883,15.7001505,170.04254,164.1231,161.2688,final
40990,2026-04-01T00:00:00,2,1009960,SS0305,222.0,17.463964,14.483784,41.87838,25.823124,45.837837,30.160961,115.2957,152.08835,144.58603,final
40991,2026-04-11T00:00:00,2,1009960,SS0305,222.0,16.545046,18.047148,50.26126,40.02913,62.36937,48.17703,93.48248,122.723366,126.68886,final
40992,2026-04-21T00:00:00,2,1009960,SS0305,222.0,23.797297,23.132433,57.806305,55.663364,86.14414,71.222374,102.363335,103.53252,119.57662,final
40993,2026-05-01T00:00:00,2,1009960,SS0305,222.0,22.675676,31.423424,63.01802,72.603004,108.81982,102.6449,75.983185,87.6487,105.736374,final
40994,2026-05-11T00:00:00,2,1009960,SS0305,222.0,49.567566,30.741442,96.04054,85.297295,158.18468,133.33543,152.6731,111.89764,117.96304,final
40995,2026-05-21T00:00:00,2,1009960,SS0305,222.0,18.581081,36.006607,90.824326,98.17147,175.27928,168.11832,57.505566,92.87871,104.13645,final
40996,2026-06-01T00:00:00,2,1009960,SS0305,222.0,32.81982,43.692192,100.968475,110.44024,205.86487,208.86636,77.67123,91.79509,98.59656,final
40997,2026-06-11T00:00:00,2,1009960,SS0305,222.0,19.472973,43.823273,70.87387,123.52207,217.17567,248.8485,50.12563,59.035675,87.52294,final
40998,2026-06-21T00:00:00,2,1009960,SS0305,222.0,38.801804,45.883335,91.0946,133.3988,239.72523,287.23364,86.08281,69.43311,83.743004,final
40999,2026-07-01T00:00:00,2,1009960,SS0305,222.0,50.63964,51.51081,108.91441,141.21742,272.9009,324.26065,98.458405,77.90755,84.4015,prelim
41000,2026-07-11T00:00:00,2,1009960,SS0305,222.0,37.756756,52.591293,127.1982,149.98544,294.1126,358.8048,74.24171,85.297165,82.21788,prelim
42621,2026-01-01T00:00:00,2,1009961,SS1001,265.0,2.1056604,1.4831446,5.4339623,3.3114467,193.49057,178.08679,109.60206,125.53724,108.413376,final
42622,2026-01-11T00:00:00,2,1009961,SS1001,265.0,0.88301885,1.616478,5.6792455,4.044654,102.64906,119.415344,88.914665,118.07245,86.52394,final
42623,2026-01-21T00:00:00,2,1009961,SS1001,265.0,3.2226415,3.1085534,6.211321,6.208176,59.313206,58.966164,101.407005,100.02806,100.542534,final
42624,2026-02-01T00:00:00,2,1009961,SS1001,265.0,5.037736,3.5038993,9.143396,8.22893,34.9283,39.33786,118.03686,106.91263,90.054634,final
42625,2026-02-11T00:00:00,2,1009961,SS1001,265.0,7.8754716,4.8566036,16.135849,11.469056,32.33585,29.825787,130.62787,128.33675,107.20749,final
42626,2026-02-21T00:00:00,2,1009961,SS1001,265.0,6.8150945,7.2051573,19.728302,15.56566,34.913208,27.6161,96.804115,120.24074,122.37271,final
42627,2026-03-01T00:00:00,2,1009961,SS1001,265.0,3.3509433,19.074465,18.04151,31.136227,32.61887,42.676605,34.687973,63.76291,78.90425,final
42628,2026-03-11T00:00:00,2,1009961,SS1001,265.0,47.74717,23.447548,57.913208,49.72717,79.7283,65.24088,185.41904,114.9579,120.62534,final
42629,2026-03-21T00:00:00,2,1009961,SS1001,265.0,53.690567,25.183899,104.78868,67.70591,130.7283,89.47975,194.4433,151.00378,143.65862,final
42630,2026-04-01T00:00:00,2,1009961,SS1001,265.0,25.68302,36.558617,127.12076,85.19006,154.30566,124.55522,73.8307,146.49149,122.963524,final
42631,2026-04-11T00:00:00,2,1009961,SS1001,265.0,22.89434,40.887547,102.26793,102.630066,176.31699,163.8263,60.788475,99.663536,107.398544,final
42632,2026-04-21T00:00:00,2,1009961,SS1001,265.0,43.52453,43.7961,92.10189,121.24226,216.61887,204.51384,99.44345,76.9171,105.77767,final
42633,2026-05-01T00:00:00,2,1009961,SS1001,265.0,44.24151,56.284027,110.66038,140.96767,255.82266,257.29398,80.34966,79.236984,99.439064,final
42634,2026-05-11T00:00:00,2,1009961,SS1001,265.0,59.920753,56.253963,147.6868,156.33409,307.86792,308.6913,105.98621,94.64013,99.73751,final
42635,2026-05-21T00:00:00,2,1009961,SS1001,265.0,49.350945,63.385662,153.51321,175.92365,350.40378,364.87183,79.477104,87.61332,96.08836,final
42636,2026-06-01T00:00:00,2,1009961,SS1001,265.0,62.981133,64.62491,172.25284,184.26453,410.034,410.42227,97.6391,93.653496,99.90653,final
42637,2026-06-11T00:00:00,2,1009961,SS1001,265.0,46.332077,75.29145,158.66415,203.30202,408.6189,462.26617,63.932182,78.5706,88.518906,final
42638,2026-06-21T00:00:00,2,1009961,SS1001,265.0,56.984905,64.90151,166.29811,204.81786,411.91324,501.98376,88.67463,81.64134,82.23404,final
42639,2026-07-01T00:00:00,2,1009961,SS1001,265.0,52.950943,56.96503,156.26793,197.15799,439.18115,522.3902,93.52201,79.77322,84.22249,prelim
42640,2026-07-11T00:00:00,2,1009961,SS1001,265.0,42.181133,53.94868,152.11699,175.81522,458.46793,535.4513,80.03764,86.89368,85.75572,prelim
44261,2026-01-01T00:00:00,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,49.07787,57.047268,100.0,100.0,87.15593,final
44262,2026-01-11T00:00:00,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,24.307377,27.807377,100.0,100.0,89.331665,final
44263,2026-01-21T00:00:00,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,8.364755,5.303552,100.0,100.0,129.71016,final
44264,2026-02-01T00:00:00,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,0.18032786,0.28647542,100.0,100.0,97.992096,final
44265,2026-02-11T00:00:00,2,1009962,SS0306,244.0,0.0,0.0006830601,0.0,0.0006830601,0.09016393,0.100683056,99.98634,99.98634,99.79376,final
44266,2026-02-21T00:00:00,2,1009962,SS0306,244.0,0.04918033,0.08005464,0.04918033,0.0807377,0.11065574,0.14562841,99.39225,99.37889,99.32034,final
44267,2026-03-01T00:00:00,2,1009962,SS0306,244.0,1.0983607,1.0935793,1.147541,1.1743169,1.147541,1.1743169,100.07846,99.56634,99.56634,final
44268,2026-03-11T00:00:00,2,1009962,SS0306,244.0,3.4918032,1.4353825,4.639344,2.6090164,4.639344,2.6096995,131.95491,126.68319,126.671814,final
